"","Year","Region","SiteCode","TidalHeight","Transect","LongestBladeLengthMean","LongestBladeLengthSe","LongestBladeWidthMean","SheathLengthMean","SheathLengthSe","EpiphyteBladeAreaMean","EpiphyteDryMassMean","EpiphytePerAreaMean","EpiphytePerAreaSe","DensityShootsMean","DensityShootsSd","DensityShootsSe","PercentSeagrassMean","PercentBareMean","PercentOtherMean","PrevalenceMean","SeverityMean","LesionAreaMean","CountBlades","Percent","CountBrokenTip","BladeAreaMean","Meadow","TempAnomTot_January","TempAnomTot_February","TempAnomTot_March","TempAnomTot_April","TempAnomTot_May","TempAnomTot_June","TempAnomTot_July","TempAnomTot_August","TempAnomTot_September","TempAnomWarm_January","TempAnomWarm_February","TempAnomWarm_March","TempAnomWarm_April","TempAnomWarm_May","TempAnomWarm_June","TempAnomWarm_July","TempAnomWarm_August","TempAnomWarm_September","TempAnomCold_January","TempAnomCold_February","TempAnomCold_March","TempAnomCold_April","TempAnomCold_May","TempAnomCold_June","TempAnomCold_July","TempAnomCold_August","TempAnomCold_September","year","region","site_unique_code","epifauna_per_g_transect_all","epifauna_per_g_transect_large","ampithoid_per_g_transect_all","ampithoid_per_g_transect_large","lacuna_per_g_transect_all","lacuna_per_g_transect_large","idoteid_per_g_transect_all","idoteid_per_g_transect_large","epifauna_log_per_g_transect_all","epifauna_log_per_g_transect_large","ampithoid_log_per_g_transect_all","ampithoid_log_per_g_transect_large","lacuna_log_per_g_transect_all","lacuna_log_per_g_transect_large","idoteid_log_per_g_transect_all","idoteid_log_per_g_transect_large","richness_site_all","richness_site_large","GrazingScarsMeanTransect","Salinity","TransectBeginDecimalLatitude","TransectBeginDecimalLongitude","TransectEndDecimalLatitude","TransectEndDecimalLongitude","CanopyHeight","Structure","StructureLog","EpiphytePerAreaMeanMg","DensityLog","Seagrass.WetMass.g","Macroalgae.WetMass.g","macrophyte_wet_mass_g","richness_sample_all","richness_sample_large","richness_site_all","richness_site_large","epifauna_abundance_total","epifauna_abundance_large","mollusca_abundance_all","mollusca_abundance_large","crustacea_abundance_all","crustacea_abundance_large","amphipod_abundance_all","amphipod_abundance_large","gastropod_abundance_all","gastropod_abundance_large","isopod_abundance_all","isopod_abundance_large","ampithoid_abundance_all","ampithoid_abundance_large","idoteid_abundance_all","idoteid_abundance_large","lacuna_abundance_all","lacuna_abundance_large","region","site","year","site.unique.no.year","simpsons","shannon","simpsons.sqrt","shannon.sqrt","abundance","richness"
"BB.A.L6.2021",2021,"BB","A","L",6,555.6,28.6576342359239,9,149.8,15.3961034031342,47.958,0.00357200000000001,8.5227061926112e-05,4.69271391510477e-05,11.25,13.1497781983829,3.28744454959573,0.85,0.2,0.675,0.6,0.00666232208211923,0.19292571552,20,1,0,48.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.A.2021",3.600121140898,3.600121140898,0.0101465156865133,0.0101465156865133,0,0,0,0,0.557036321087733,0.557036321087733,-1.75932863268475,-1.75932863268475,-2,-2,-2,-2,39,39,0.3,39,38.319145,-123.053656,38.319322,-123.053683,705.4,79.3575,1.89958797777885,0.085227061926112,1.05115252244738,89.347,26.63,115.977,13,13,62,56,32,30,6,6,22,20,21,19,6,6,1,1,3,3,1,1,3,3,"WA","B","2019","WA.B",0.8125,2.03527290330869,0.892093709314651,2.31826493731647,32,11
"BB.A.U1.2021",2021,"BB","A","U",1,251.2,52.9777311707476,4.4,80.2,18.7787113508888,9.86,0.002411,0.00028228642526121,0.00013467998559712,32.5,36.6287682930598,9.15719207326496,0.115,0.125,0.86,0.45,0.0531767681944333,0.29581062144,20,1,16,12.54082371552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.A.2021",14.943128964593,14.943128964593,0.152973557999074,0.152973557999074,0.0364053370224075,0.0364053370224075,0,0,0.976155782387676,0.976155782387676,-0.943492672117903,-0.943492672117903,-1.54095684018252,-1.54095684018252,-2,-2,39,39,0.9,39,38.31871,-123.053948,38.318862,-123.053793,331.4,107.705,2.03223586506219,0.28228642526121,1.51188336097887,29.18,42.867,72.047,10,9,42,42,21,20,1,1,13,12,13,12,1,1,0,0,1,1,0,0,1,1,"WA","B","2020","WA.B",0.73469387755102,1.75001129423294,0.863531796384357,2.10607146632003,21,9
"BB.A.U2.2021",2021,"BB","A","U",2,238.6,17.701977290687,5,233.75,95.5408289685619,12.914,0.00483933333333337,0.00042535660456195,0.00017664624140136,30,23.094010767585,5.77350269189626,0.08,0.065,0.88,0.65,0.0378887609598896,0.26393993216,20,1,9,11.7355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.A.2021",11.8762535247172,11.8762535247172,0.116915159313569,0.116915159313569,0.00674609064047384,0.00674609064047384,0,0,1.06622439927847,1.06622439927847,-0.980749478062134,-0.980749478062134,-1.81453832825875,-1.81453832825875,-2,-2,39,39,0.35,39,38.318894,-123.053749,38.319069,-123.053713,472.35,141.705,2.15138517441189,0.42535660456195,1.47712125471966,10.79,3.15,13.94,5,5,34,34,16,16,0,0,12,12,12,12,0,0,0,0,1,1,0,0,0,0,"WA","B","2021","WA.B",0.484375,0.918045918065631,0.677963620244509,1.25371753888055,16,4
"BB.A.U3.2021",2021,"BB","A","U",3,255.8,4.48776113446337,4.4,66.4,4.43395985547907,9.498,0.00196500000000003,0.00030828455285776,0.0001570529927059,37.5,35.23729085311,8.80932271327749,0.39,0.05,0.4125,0.6,0.0466714421264098,0.22058335424,20,1,8,7.9634411312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.A.2021",5.61515013987997,5.61515013987997,0.0767067246228586,0.0767067246228586,0,0,0.066577896138482,0.066577896138482,0.732400176604281,0.732400176604281,-1.39335610152471,-1.39335610152471,-2,-2,-1.42209553757239,-1.42209553757239,39,39,0.3,39,38.319131,-123.053713,38.319322,-123.053751,322.2,120.825,2.08215680381092,0.30828455285776,1.57403126772772,152.091,36.824,188.915,19,17,62,56,99,92,53,53,44,38,38,32,53,53,1,1,4,3,1,1,29,29,"WA","B","2019","WA.B",0.808284868890929,1.91868516201637,0.885559627516656,2.31305346760309,99,12
"BB.B.L4.2021",2021,"BB","B","L",4,905.6,156.411828197231,7.8,257.8,19.6198878692005,49.932,0.033774,0.00176645261414873,0.00151013942368688,66.25,41.1045415171284,10.2761353792821,0.8875,0.1125,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.B.2021",0.464268967372392,0.464268967372392,0.0157109190887667,0.0157109190887667,0,0,0,0,-0.390941491385706,-0.390941491385706,-1.6913853161611,-1.6913853161611,-2,-2,-2,-2,30,30,0.7,35,38.33316104,-123.059385,38.33334602,-123.059433,1163.4,770.7525,2.88691494207119,1.76645261414873,1.82118588260885,14.621,70.434,85.055,9,9,42,42,13,13,1,1,6,6,6,6,1,1,0,0,1,1,0,0,1,1,"WA","B","2020","WA.B",0.757396449704142,1.5857708352081,0.814982162613169,1.73948422652613,13,6
"BB.B.L5.2021",2021,"BB","B","L",5,1188.2,178.385369355225,7.6,349.8,40.1190727709402,94.334,0.0218,0.00024526836478087,5.03727530451464e-05,47.5,22.1735578260835,5.54338945652086,1,0,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.B.2021",0.773175674433322,0.773175674433322,0,0,0.0142730724215695,0.0142730724215695,0,0,-0.130371604779513,-0.130371604779513,-2,-2,-1.70700952550008,-1.70700952550008,-2,-2,30,30,0.05,35,38.33338198,-123.059405,38.33356597,-123.059438,1538,730.55,2.86364994509028,0.24526836478087,1.67669360962487,41.14,5.16,46.3,9,8,34,34,41,40,3,3,30,29,29,29,3,3,0,0,0,0,0,0,3,3,"WA","B","2021","WA.B",0.504461629982153,1.09532523825849,0.774133171445843,1.71283959252086,41,7
"BB.B.L6.2021",2021,"BB","B","L",6,774.6,151.320719004372,7.4,204.4,27.7571612381382,46.382,0.014414,0.00026144778909293,4.55883845779876e-05,71.25,38.3785964655648,9.59464911639121,0.8875,0.1125,0.1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.B.2021",1.60680001392762,1.60680001392762,0.043850673838688,0.043850673838688,0,0,0,0,0.208031798785184,0.208031798785184,-1.50504972282428,-1.50504972282428,-2,-2,-2,-2,30,30,0.05,35,38.333601,-123.05947,38.33375699,-123.059595,979,697.5375,2.84356756048369,0.26144778909293,1.85278486868055,158.705,141.013,299.718,21,21,62,56,111,91,31,30,69,50,37,26,31,30,0,0,4,4,0,0,30,29,"WA","B","2019","WA.B",0.820874928983037,2.06611092011359,0.90588045296058,2.52938408297003,111,15
"BB.B.U1.2021",2021,"BB","B","U",1,714,87.6909345371572,7.6,187,17.632356620713,45.256,0.10542,0.00187063436321952,0.00053245851019029,62.5,21.0158670215308,5.2539667553827,0.95,0.05,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.B.2021",2.07784167866334,2.07784167866334,0.621045692049968,0.621045692049968,0,0,0,0,0.318191207021038,0.318191207021038,-0.253095906809017,-0.253095906809017,-2,-2,-2,-2,30,30,0.684210526315789,35,38.33317101,-123.059494,38.33334502,-123.059523,901,563.125,2.75060480832314,1.87063436321952,1.79588001734408,12.168,83.751,95.919,12,12,42,42,41,37,5,5,21,19,14,14,5,5,0,0,2,2,0,0,5,5,"WA","B","2020","WA.B",0.848304580606782,2.11875159954048,0.898638785494069,2.38241718586115,41,12
"BB.B.U2.2021",2021,"BB","B","U",2,729.4,104.653523590943,7.4,204.4,28.2924018068456,49.468,0.0445,0.00069024916562725,0.00022401880304044,61.25,17.9698822107065,4.49247055267663,0.9,0.1,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.B.2021",2.5436996001633,2.5436996001633,0.136087656717136,0.136087656717136,0,0,0.00317403890102077,0.00317403890102077,0.3694161661486,0.3694161661486,-0.896994161335232,-0.896994161335232,-2,-2,-1.8932666520536,-1.8932666520536,30,30,0.75,35,38.33336798,-123.059449,38.33354199,-123.059535,933.8,571.9525,2.75735996263136,0.69024916562725,1.78710609303657,15.44,2.59,18.03,6,6,34,34,20,19,2,2,18,17,17,16,2,2,0,0,0,0,0,0,2,2,"WA","B","2021","WA.B",0.42,0.895379904671339,0.708784370654937,1.4227714560063,20,5
"BB.B.U3.2021",2021,"BB","B","U",3,902.8,122.552192962835,8.4,207.2,29.3145015308124,69.666,0.11334,0.00163006657682261,0.00024328447259431,63.75,22.8673712233537,5.71684280583843,0.8875,0.1125,0.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.B.2021",4.83645816920951,4.83645816920951,0.0807340253530601,0.0807340253530601,0,0,0.045407074422195,0.045407074422195,0.6808040492489,0.6808040492489,-1.04492656486733,-1.04492656486733,-2,-2,-1.49823925609888,-1.49823925609888,30,30,0.45,35,38.33363897,-123.059563,38.333787,-123.059675,1110,707.625,2.84980316789265,1.63006657682261,1.80448018910599,56.787,93.191,149.978,22,17,62,56,144,127,86,86,47,32,27,22,86,86,1,1,7,7,1,1,83,83,"WA","B","2019","WA.B",0.641975308641975,1.67483411202095,0.90043080653256,2.64839611557218,144,19
"BB.C.L4.2021",2021,"BB","C","L",4,563,47.1518822529918,6.6,113.2,13.6652844829517,35.768,0.100868666666667,0.00304850608430142,0.00088275354450938,41.25,37.5,9.375,0.9,0,0.11,0.789473684210526,0.0307085569679574,1.07399412446316,19,0.95,5,36.2094736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.C.2021",4.35520113772127,4.35520113772127,0.169881380703818,0.169881380703818,0,0,0.0270137298004242,0.0270137298004242,0.635581085169374,0.635581085169374,-0.818964533012553,-0.818964533012553,-2,-2,-1.43271098469169,-1.43271098469169,43,43,0.684210526315789,35,38.20456596,-122.926448,38.20473301,-122.926549,676.2,278.9325,2.44549911931569,3.04850608430142,1.61542395288594,8.185,30.168,38.353,5,5,42,42,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,"WA","B","2020","WA.B",0.59375,0.974314752869349,0.642734410091836,1.06034021051966,8,3
"BB.C.L5.2021",2021,"BB","C","L",5,405.8,86.1286247423004,4.8,114.2,15.2492622772382,20.472,0.025205,0.00141562761604386,0.00045037867945007,75,55.2268050859363,13.8067012714841,0.875,0.05,0.125,0.85,0.0379300803916971,0.74335758016,20,1,9,32.07882121824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.C.2021",1.28782346589188,1.28782346589188,0.0308880308880309,0.0308880308880309,0,0,0,0,0.111866518042984,0.111866518042984,-1.57201018715468,-1.57201018715468,-2,-2,-2,-2,43,43,0.85,35,38.20434996,-122.926358,38.20451299,-122.926427,520,390,2.5910646070265,1.41562761604386,1.8750612633917,16.95,1.86,18.81,9,9,34,34,30,30,5,5,21,21,20,20,5,5,0,0,0,0,0,0,5,5,"WA","B","2021","WA.B",0.682222222222222,1.61034131465932,0.853140141185345,2.07003807601823,30,9
"BB.C.L6.2021",2021,"BB","C","L",6,549,94.9678893100189,7.4,103.6,14.9619517443414,29.568,0.05106,0.00218052918215492,0.00062262221595141,52.5,12.5830573921179,3.14576434802948,0.7925,0.07,0.2375,0.85,0.0513505886749884,1.63187079712,20,1,8,38.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.C.2021",5.8514476536313,5.8514476536313,0.125883347243199,0.125883347243199,0,0,0,0,0.737572403853819,0.737572403853819,-0.887788681747768,-0.887788681747768,-2,-2,-2,-2,43,43,0.55,35,38.20434602,-122.926183,38.20451802,-122.92616,652.6,342.615,2.53480637285781,2.18052918215492,1.72015930340596,226.1,82.385,308.485,19,17,62,56,99,86,33,33,59,51,38,33,33,33,3,3,6,6,3,3,21,21,"WA","B","2019","WA.B",0.872155902458933,2.29229670532963,0.91631491755989,2.58663993484612,99,15
"BB.C.U1.2021",2021,"BB","C","U",1,327,57.6827530549644,5.2,76.6,12.5562733324821,16.45,0.035001,0.00183090598280823,0.00051543697101385,38.75,18.42778698958,4.606946747395,0.6875,0.1375,0.24,0.7,0.0481283654757408,0.2821224768,20,1,6,15.66872565888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.C.2021",5.64255675069134,5.64255675069134,0.943675667629156,0.943675667629156,0,0,0,0,0.742453246007779,0.742453246007779,-0.338486250834094,-0.338486250834094,-2,-2,-2,-2,43,43,0.75,35,38.20476796,-122.927469,38.20482597,-122.927261,403.6,156.395,2.1942228644072,1.83090598280823,1.58827170684233,17.05,86.447,103.497,6,5,42,42,13,12,11,11,1,1,1,1,11,11,0,0,0,0,0,0,11,11,"WA","B","2020","WA.B",0.627218934911243,1.11896886688163,0.709150670492381,1.30256424516573,13,4
"BB.C.U2.2021",2021,"BB","C","U",2,258.2,44.0810616932034,4.6,72.6,15.1907866814066,12.68,0.0233607142857143,0.00602469972932146,0.00416196898370117,45,33.4165627596057,8.35414068990143,0.4125,0.2625,0.3125,0.6,0.0717292584550595,0.555417952,20,1,6,14.66300728224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.C.2021",5.5094171356932,5.5094171356932,0.132774696093473,0.132774696093473,0,0,0.0262798276043309,0.0262798276043309,0.732877075630723,0.732877075630723,-1.279900271307,-1.279900271307,-2,-2,-1.6018528267563,-1.6018528267563,43,43,0.5,35,38.20465498,-122.927547,38.20473502,-122.927319,330.8,148.86,2.17277801465585,6.02469972932146,1.65321251377534,15.98,2.09,18.07,5,5,17,17,13,13,2,2,10,10,10,10,2,2,0,0,0,0,0,0,2,2,"WA","B","2021","WA.B",0.579881656804734,1.17865499634165,0.752172513522275,1.50627695509442,13,5
"BB.C.U3.2021",2021,"BB","C","U",3,407.8,39.7962309773174,5.8,96.6,8.85211839053229,22.73,0.104468333333333,0.0042467349928606,0.00136036824627235,38.75,16.5201896679992,4.13004741699979,0.9575,0.0175,0.05,0.85,0.0297318685227337,0.5130941872,20,1,4,21.07531185056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.C.2021",3.8745283008979,3.8745283008979,0.0421780758361803,0.0421780758361803,0,0,0.0105445189590451,0.0105445189590451,0.572525291737544,0.572525291737544,-1.51261489009045,-1.51261489009045,-2,-2,-1.75369635871674,-1.75369635871674,43,43,0.8,35,38.20462698,-122.927044,38.20476796,-122.927182,504.4,195.455,2.29104678474337,4.2467349928606,1.58827170684233,73.493,8.616,82.109,22,21,50,42,440,402,372,337,33,31,32,30,372,337,0,0,7,6,0,0,366,333,"WA","C","2019","WA.C",0.49702479338843,1.16311920712019,0.833554027451072,2.19157727798437,440,14
"BB.D.L4.2021",2021,"BB","D","L",4,371.8,43.6181155026212,8.2,87.6,16.6631329587206,29.012,0.01848,0.00082760644513025,0.00037741819331858,3.75,4.78713553878169,1.19678388469542,0.45,0.525,0.1,0.6,0.00632202542928047,0.12518611872,20,1,11,43.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.D.2021",10.1126528356674,10.1126528356674,0.0989161779111652,0.0989161779111652,0,0,0.0233819678264123,0.0233819678264123,0.947360274048236,0.947360274048236,-0.968916629057871,-0.968916629057871,-2,-2,-1.62296375046696,-1.62296375046696,38,38,0.15,35,38.31034399,-123.059161,38.30985004,-123.058922,459.4,17.2275,1.23622225858673,0.82760644513025,0.574031267727719,69.616,0.666,70.282,5,5,26,26,25,24,23,22,2,2,2,2,23,22,0,0,0,0,0,0,23,22,"WA","C","2020","WA.C",0.3904,0.703843328477728,0.586238477316624,0.983700463359946,25,3
"BB.D.L5.2021",2021,"BB","D","L",5,334.2,38.0754514090115,6.8,84.4,16.4182824923924,15.482,0.014278,0.00105301526539013,0.00031212015209131,3.75,7.5,1.875,0.125,0.875,0.125,0.5,0.0761980990114918,0.27064467808,20,1,11,13.7973614736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.D.2021",23.120985026332,23.120985026332,0.157381177211206,0.157381177211206,0.0314762354422411,0.0314762354422411,0.0498554192840762,0.0498554192840762,1.36398949637644,1.36398949637644,-1.24421715938009,-1.24421715938009,-1.56847999703041,-1.56847999703041,-1.47987523271301,-1.47987523271301,38,38,0.15,35,38.30987602,-123.058908,38.31002296,-123.058789,418.6,15.6975,1.19583049173039,1.05301526539013,0.574031267727719,54.268,4.094,58.362,16,16,50,42,484,454,380,359,62,54,61,53,380,359,1,1,2,2,1,1,380,359,"WA","C","2019","WA.C",0.571340755412882,1.2267633557994,0.808434123785764,1.94033873009472,484,11
"BB.D.L6.2021",2021,"BB","D","L",6,730.6,80.650852444348,7.8,181.4,19.4540484218581,51.554,0.0145983333333333,0.00027359565203203,8.29405527841468e-05,23.75,14.3614066163451,3.59035165408627,0.5875,0.4125,0.125,0.85,0.0137448800034098,0.5197369104,20,1,8,47.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.D.2021",3.12156422304018,3.12156422304018,0.0493192665854359,0.0493192665854359,0.0167712071914936,0.0167712071914936,0.0325480593939422,0.0325480593939422,0.494135552024216,0.494135552024216,-1.24721067095777,-1.24721067095777,-1.680543746718,-1.680543746718,-1.37123887368209,-1.37123887368209,38,38,0.05,35,38.31004601,-123.058737,38.31013897,-123.058545,912,216.6,2.3356584522893,0.27359565203203,1.37566361396089,30.894,0.946,31.84,9,9,26,26,22,22,9,9,12,12,12,12,9,9,0,0,0,0,0,0,9,9,"WA","C","2020","WA.C",0.727272727272727,1.49069203342566,0.804043832033209,1.70624411942833,22,6
"BB.D.U1.2021",2021,"BB","D","U",1,299.6,31.0605859571258,7.4,78,9.64883412646315,21.352,0.019005,0.00082369236397932,0.00027115465135106,7.5,8.66025403784439,2.1650635094611,0.175,0.83,0.15,0.35,0.015127357403579,0.18203848096,20,1,8,23.20051341952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.D.2021",32.0170775697857,32.0170775697857,0.654277635358067,0.654277635358067,0.0484050846803864,0.0484050846803864,0,0,1.35756252429741,1.35756252429741,-0.229846683409914,-0.229846683409914,-1.23514813224868,-1.23514813224868,-2,-2,38,38,0.3,35,38.30976698,-123.059039,38.30984199,-123.05927,377.6,28.32,1.45209324901773,0.82369236397932,0.8750612633917,67.779,8.92,76.699,21,17,50,42,419,383,343,323,39,25,39,25,342,323,0,0,2,2,0,0,342,323,"WA","C","2019","WA.C",0.618542842658677,1.31045795697502,0.835380224571869,2.14925705683455,419,14
"BB.D.U2.2021",2021,"BB","D","U",2,379.8,48.7815538907895,6.8,77.4,10.7126093926737,27.588,0.15276,0.00551039498303934,0.00196376937264718,25,29.1547594742265,7.28868986855663,0.3025,0.675,0.4375,0.45,0.0222168236171574,0.15267836352,20,1,3,22.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.D.2021",21.2565487472291,21.2565487472291,0.337268128161889,0.337268128161889,0.0204926431411123,0.0204926431411123,0,0,1.12919013130437,1.12919013130437,-1.0823017723009,-1.0823017723009,-1.64627756889612,-1.64627756889612,-2,-2,38,38,0.35,35,38.30978701,-123.05901,38.309972,-123.059037,457.2,114.3,2.05804623039528,5.51039498303934,1.39794000867204,27.276,1.064,28.34,7,6,26,26,28,26,19,18,8,7,8,7,19,18,0,0,0,0,0,0,19,18,"WA","C","2020","WA.C",0.688775510204082,1.29428944288126,0.757959297805426,1.49659403992192,28,5
"BB.D.U3.2021",2021,"BB","D","U",3,321.4,62.1462790519272,7,80.8,12.6111062163476,19.264,0.032475,0.00193470918480195,0.00053468020007492,5,10,2.5,0.065,0.735,0.45,0.15,0.024550261701161,0.07317602304,20,1,8,19.6255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.D.2021",19.0676241523699,19.0676241523699,0.319150403896167,0.319150403896167,0,0,0,0,1.10422720632308,1.10422720632308,-0.642773202008655,-0.642773202008655,-2,-2,-2,-2,38,38,0.4,35,38.30989396,-123.0593,38.30997401,-123.059096,402.2,20.11,1.30341207059674,1.93470918480195,0.698970004336019,42.063,4.568,46.631,14,14,50,42,404,389,354,341,19,17,19,17,354,341,0,0,1,1,0,0,353,340,"WA","C","2019","WA.C",0.493101166552299,0.994839739291528,0.756274213923532,1.70783099561609,404,9
"BB.E.L4.2021",2021,"BB","E","L",4,397.2,21.404205194307,6.6,103.6,7.19444229944198,23.38,0.00865083333333333,0.00035407461837604,0.00012123941988248,32.5,10.4083299973307,2.60208249933267,0.8125,0.1625,0.4,0.45,0.0413020378152664,0.50965866784,20,1,0,29.92302248832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.E.2021",2.86082614814519,2.86082614814519,0.218664882339892,0.218664882339892,0,0,0,0,0.45485206656434,0.45485206656434,-0.658874539455133,-0.658874539455133,-2,-2,-2,-2,26,26,0.15,37,38.10507302,-122.846577,38.10514896,-122.846803,500.8,162.76,2.21154768118125,0.35407461837604,1.51188336097887,23.207,5.433,28.64,13,13,26,26,38,38,24,24,8,8,8,8,24,24,0,0,1,1,0,0,23,23,"WA","C","2020","WA.C",0.772853185595568,1.75922147600408,0.865807194462262,2.14979683053173,38,10
"BB.E.L5.2021",2021,"BB","E","L",5,630,73.7174787053021,7.25,160,27.502727137504,40.4325,0.051825,0.00131874051031228,0.00039154795222175,53.75,17.0171482138851,4.25428705347128,0.925,0.05,0.2375,0.684210526315789,0.0565691908538414,1.48529606534737,19,0.95,2,32.9812347280842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.E.2021",5.45994001560037,5.45994001560037,0.60904399170744,0.60904399170744,0,0,0,0,0.729630499591894,0.729630499591894,-0.401562375800639,-0.401562375800639,-2,-2,-2,-2,26,26,0,37,38.10504402,-122.846131,38.10512097,-122.846363,790,424.625,2.62800555987808,1.31874051031228,1.73037846858764,17.946,17.212,35.158,22,20,50,42,377,337,299,269,34,28,34,28,299,269,0,0,5,5,0,0,296,269,"WA","C","2019","WA.C",0.631285663024435,1.39198083193686,0.849751795244712,2.2241859929271,377,14
